time,P_CALC,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100
2024-05-26T11:00:00.0,0.0,0.141,0.199,0.176,0.232,0.229
2024-05-26T12:00:00.0,0.0,0.141,0.196,0.175,0.232,0.228
2024-05-26T13:00:00.0,0.0,0.138,0.195,0.174,0.231,0.228
2024-05-26T14:00:00.0,0.0,0.137,0.195,0.172,0.231,0.228
2024-05-26T15:00:00.0,0.0,0.135,0.19,0.171,0.23,0.228
2024-05-26T16:00:00.0,0.0,0.134,0.189,0.17,0.23,0.228
2024-05-26T17:00:00.0,0.0,0.133,0.188,0.17,0.23,0.228
2024-05-26T18:00:00.0,0.0,0.132,0.188,0.169,0.23,0.228
2024-05-26T19:00:00.0,0.0,0.132,0.188,0.169,0.23,0.228
2024-05-26T20:00:00.0,0.0,0.132,0.191,0.17,0.23,0.228
2024-05-26T21:00:00.0,0.0,0.131,0.191,0.169,0.23,0.228
2024-05-26T22:00:00.0,0.0,0.131,0.19,0.17,0.23,0.228
2024-05-26T23:00:00.0,0.0,0.131,0.188,0.17,0.23,0.228
2024-05-27T00:00:00.0,0.0,0.131,0.19,0.17,0.23,0.228
2024-05-27T01:00:00.0,0.0,0.132,0.188,0.17,0.23,0.228
2024-05-27T02:00:00.0,0.0,0.131,0.19,0.17,0.229,0.228
2024-05-27T03:00:00.0,0.0,0.131,0.189,0.17,0.23,0.228
2024-05-27T04:00:00.0,0.0,0.132,0.189,0.169,0.23,0.228
2024-05-27T05:00:00.0,0.0,0.132,0.189,0.17,0.23,0.228
2024-05-27T06:00:00.0,0.0,0.132,0.187,0.169,0.23,0.228
2024-05-27T07:00:00.0,0.0,0.132,0.187,0.17,0.23,0.228
2024-05-27T08:00:00.0,0.0,0.131,0.188,0.17,0.229,0.228
2024-05-27T09:00:00.0,0.0,0.13,0.189,0.169,0.229,0.228
2024-05-27T10:00:00.0,0.0,0.129,0.187,0.167,0.229,0.228
2024-05-27T11:00:00.0,0.0,0.127,0.186,0.166,0.229,0.227
2024-05-27T12:00:00.0,0.0,0.126,0.185,0.163,0.228,0.228
2024-05-27T13:00:00.0,0.0,0.125,0.184,0.161,0.228,0.227
2024-05-27T14:00:00.0,0.0,0.124,0.182,0.159,0.228,0.227
2024-05-27T15:00:00.0,0.0,0.123,0.181,0.158,0.227,0.227
2024-05-27T16:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-27T17:00:00.0,0.0,0.122,0.177,0.155,0.226,0.226
2024-05-27T18:00:00.0,0.0,0.122,0.176,0.155,0.226,0.226
2024-05-27T19:00:00.0,0.0,0.122,0.177,0.155,0.226,0.226
2024-05-27T20:00:00.0,0.0,0.122,0.178,0.156,0.226,0.226
2024-05-27T21:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-27T22:00:00.0,0.0,0.121,0.178,0.156,0.226,0.227
2024-05-27T23:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-28T00:00:00.0,0.0,0.121,0.178,0.156,0.226,0.227
2024-05-28T01:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-28T02:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-28T03:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-28T04:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-28T05:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-28T06:00:00.0,0.0,0.122,0.178,0.157,0.226,0.227
2024-05-28T07:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-28T08:00:00.0,0.0,0.122,0.178,0.156,0.226,0.227
2024-05-28T09:00:00.0,0.0,0.122,0.177,0.156,0.226,0.227
2024-05-28T10:00:00.0,0.0,0.121,0.177,0.155,0.226,0.227
2024-05-28T11:00:00.0,0.0,0.121,0.177,0.154,0.225,0.227
2024-05-28T12:00:00.0,0.0,0.12,0.176,0.153,0.225,0.227
2024-05-28T13:00:00.0,0.0,0.12,0.175,0.152,0.224,0.227
2024-05-28T14:00:00.0,0.0,0.119,0.174,0.15,0.224,0.226
2024-05-28T15:00:00.0,0.0,0.119,0.173,0.149,0.223,0.226
2024-05-28T16:00:00.0,0.0,0.118,0.172,0.148,0.223,0.226
2024-05-28T17:00:00.0,0.0,0.118,0.171,0.147,0.223,0.226
2024-05-28T18:00:00.0,0.0,0.118,0.171,0.146,0.223,0.225
2024-05-28T19:00:00.0,0.0,0.118,0.171,0.146,0.223,0.225
2024-05-28T20:00:00.0,0.0,0.118,0.171,0.147,0.222,0.225
2024-05-28T21:00:00.0,0.0,0.118,0.171,0.147,0.223,0.225
2024-05-28T22:00:00.0,0.0,0.118,0.171,0.148,0.223,0.225
2024-05-28T23:00:00.0,0.0,0.118,0.171,0.148,0.223,0.225
2024-05-29T00:00:00.0,0.0,0.118,0.171,0.148,0.222,0.225
2024-05-29T01:00:00.0,0.0,0.118,0.169,0.148,0.223,0.225
2024-05-29T02:00:00.0,0.0,0.118,0.169,0.148,0.223,0.225
2024-05-29T03:00:00.0,0.0,0.118,0.171,0.148,0.223,0.225
2024-05-29T04:00:00.0,0.0,0.118,0.17,0.148,0.222,0.225
2024-05-29T05:00:00.0,0.0,0.118,0.169,0.149,0.223,0.225
2024-05-29T06:00:00.0,0.0,0.118,0.169,0.148,0.222,0.225
2024-05-29T07:00:00.0,0.0,0.118,0.172,0.148,0.222,0.225
2024-05-29T08:00:00.0,0.0,0.118,0.172,0.148,0.222,0.225
2024-05-29T09:00:00.0,0.0,0.118,0.171,0.147,0.222,0.225
2024-05-29T10:00:00.0,0.0,0.117,0.169,0.145,0.222,0.224
2024-05-29T11:00:00.0,0.0,0.117,0.168,0.144,0.221,0.224
2024-05-29T12:00:00.0,0.0,0.116,0.168,0.143,0.221,0.224
2024-05-29T13:00:00.0,0.0,0.115,0.166,0.141,0.22,0.223
2024-05-29T14:00:00.0,0.0,0.115,0.165,0.14,0.22,0.223
2024-05-29T15:00:00.0,0.0,0.115,0.164,0.138,0.22,0.223
2024-05-29T16:00:00.0,0.0,0.114,0.164,0.137,0.22,0.222
2024-05-29T17:00:00.0,0.0,0.114,0.163,0.136,0.219,0.222
2024-05-29T18:00:00.0,0.0,0.114,0.163,0.136,0.219,0.222
2024-05-29T19:00:00.0,0.0,0.114,0.163,0.136,0.219,0.222
2024-05-29T20:00:00.0,0.0,0.114,0.163,0.136,0.219,0.222
2024-05-29T21:00:00.0,0.0,0.114,0.163,0.137,0.219,0.222
2024-05-29T22:00:00.0,0.0,0.113,0.163,0.137,0.219,0.222
2024-05-29T23:00:00.0,0.0,0.114,0.163,0.137,0.219,0.223
2024-05-30T00:00:00.0,0.0,0.114,0.163,0.137,0.219,0.223
2024-05-30T01:00:00.0,0.0,0.114,0.163,0.137,0.219,0.223
2024-05-30T02:00:00.0,0.0,0.115,0.163,0.138,0.219,0.223
2024-05-30T03:00:00.0,0.0,0.114,0.163,0.138,0.219,0.223
2024-05-30T04:00:00.0,0.0,0.114,0.163,0.138,0.219,0.223
2024-05-30T05:00:00.0,0.0,0.114,0.163,0.138,0.219,0.223
2024-05-30T06:00:00.0,0.0,0.114,0.163,0.138,0.219,0.223
2024-05-30T07:00:00.0,0.0,0.114,0.163,0.138,0.219,0.223
2024-05-30T08:00:00.0,0.0,0.114,0.162,0.138,0.219,0.223
2024-05-30T09:00:00.0,0.0,0.114,0.162,0.136,0.219,0.222
2024-05-30T10:00:00.0,0.0,0.113,0.162,0.135,0.218,0.222
2024-05-30T11:00:00.0,0.0,0.113,0.161,0.134,0.218,0.222
2024-05-30T12:00:00.0,0.0,0.112,0.16,0.132,0.218,0.221
2024-05-30T13:00:00.0,0.0,0.111,0.159,0.13,0.217,0.22
2024-05-30T14:00:00.0,0.0,0.111,0.159,0.128,0.217,0.22
2024-05-30T15:00:00.0,0.0,0.111,0.157,0.127,0.216,0.219
2024-05-30T16:00:00.0,0.0,0.11,0.157,0.126,0.216,0.22
2024-05-30T17:00:00.0,0.0,0.11,0.156,0.126,0.216,0.219
2024-05-30T18:00:00.0,0.0,0.11,0.157,0.125,0.215,0.219
2024-05-30T19:00:00.0,0.0,0.11,0.159,0.125,0.215,0.219
2024-05-30T20:00:00.0,0.0,0.11,0.157,0.126,0.215,0.22
2024-05-30T21:00:00.0,0.0,0.11,0.156,0.126,0.215,0.22
2024-05-30T22:00:00.0,0.0,0.11,0.156,0.126,0.215,0.22
2024-05-30T23:00:00.0,0.0,0.11,0.159,0.126,0.215,0.22
2024-05-31T00:00:00.0,0.0,0.11,0.158,0.126,0.215,0.22
2024-05-31T01:00:00.0,0.0,0.11,0.156,0.126,0.215,0.22
2024-05-31T02:00:00.0,0.0,0.11,0.156,0.126,0.215,0.22
2024-05-31T03:00:00.0,0.0,0.11,0.156,0.127,0.215,0.22
2024-05-31T04:00:00.0,10.0,0.119,0.165,0.131,0.215,0.22
2024-05-31T05:00:00.0,0.8,0.152,0.18,0.142,0.215,0.22
2024-05-31T06:00:00.0,2.5,0.163,0.181,0.141,0.215,0.22
2024-05-31T07:00:00.0,0.5,0.189,0.183,0.142,0.215,0.22
2024-05-31T08:00:00.0,2.7,0.198,0.183,0.142,0.215,0.22
2024-05-31T09:00:00.0,2.6,0.228,0.19,0.155,0.215,0.22
2024-05-31T10:00:00.0,0.0,0.235,0.2,0.161,0.215,0.22
2024-05-31T11:00:00.0,0.0,0.232,0.201,0.162,0.215,0.22
2024-05-31T12:00:00.0,0.0,0.229,0.201,0.163,0.215,0.22
2024-05-31T13:00:00.0,0.0,0.227,0.201,0.164,0.215,0.22
2024-05-31T14:00:00.0,0.0,0.224,0.2,0.164,0.215,0.22
2024-05-31T15:00:00.0,0.0,0.222,0.198,0.164,0.215,0.22
2024-05-31T16:00:00.0,3.9,0.237,0.205,0.169,0.215,0.22
2024-05-31T17:00:00.0,0.0,0.248,0.214,0.177,0.215,0.22
2024-05-31T18:00:00.0,7.2,0.249,0.214,0.18,0.215,0.219
2024-05-31T19:00:00.0,20.0,0.285,0.287,0.242,0.243,0.235
2024-05-31T20:00:00.0,2.5,0.271,0.299,0.255,0.252,0.252
2024-05-31T21:00:00.0,2.8,0.271,0.299,0.259,0.253,0.252
2024-05-31T22:00:00.0,1.3,0.272,0.307,0.263,0.255,0.253
2024-05-31T23:00:00.0,0.8,0.271,0.308,0.269,0.255,0.253
2024-06-01T00:00:00.0,0.0,0.266,0.305,0.278,0.256,0.253
2024-06-01T01:00:00.0,0.0,0.262,0.303,0.284,0.255,0.253
2024-06-01T02:00:00.0,0.0,0.259,0.301,0.286,0.255,0.252
2024-06-01T03:00:00.0,0.0,0.257,0.301,0.286,0.256,0.251
2024-06-01T04:00:00.0,0.0,0.255,0.301,0.286,0.256,0.25
2024-06-01T05:00:00.0,0.0,0.254,0.301,0.286,0.257,0.249
2024-06-01T06:00:00.0,0.0,0.253,0.3,0.285,0.258,0.248
2024-06-01T07:00:00.0,0.0,0.252,0.299,0.284,0.258,0.248
2024-06-01T08:00:00.0,0.0,0.252,0.296,0.284,0.259,0.248
2024-06-01T09:00:00.0,0.0,0.251,0.294,0.283,0.259,0.248
2024-06-01T10:00:00.0,0.0,0.251,0.292,0.281,0.259,0.247
2024-06-01T11:00:00.0,0.0,0.25,0.292,0.28,0.258,0.246
2024-06-01T12:00:00.0,0.0,0.249,0.291,0.278,0.258,0.245
2024-06-01T13:00:00.0,0.0,0.247,0.29,0.277,0.258,0.243
2024-06-01T14:00:00.0,0.0,0.245,0.289,0.276,0.257,0.242
2024-06-01T15:00:00.0,0.0,0.244,0.287,0.275,0.257,0.242
2024-06-01T16:00:00.0,0.0,0.242,0.286,0.273,0.257,0.242
2024-06-01T17:00:00.0,0.0,0.241,0.284,0.272,0.257,0.241
2024-06-01T18:00:00.0,0.0,0.24,0.283,0.271,0.256,0.241
2024-06-01T19:00:00.0,0.0,0.24,0.283,0.271,0.256,0.241
2024-06-01T20:00:00.0,0.0,0.24,0.283,0.271,0.256,0.241
2024-06-01T21:00:00.0,0.0,0.24,0.282,0.27,0.256,0.241
2024-06-01T22:00:00.0,0.0,0.24,0.282,0.27,0.256,0.241
2024-06-01T23:00:00.0,0.0,0.24,0.282,0.27,0.256,0.241
2024-06-02T00:00:00.0,0.0,0.239,0.281,0.269,0.256,0.241
2024-06-02T01:00:00.0,0.0,0.24,0.281,0.269,0.256,0.24
2024-06-02T02:00:00.0,0.0,0.239,0.281,0.269,0.256,0.24
2024-06-02T03:00:00.0,0.0,0.239,0.28,0.269,0.256,0.24
2024-06-02T04:00:00.0,0.0,0.239,0.28,0.269,0.255,0.24
2024-06-02T05:00:00.0,0.0,0.239,0.279,0.269,0.255,0.24
2024-06-02T06:00:00.0,0.0,0.239,0.279,0.268,0.255,0.24
2024-06-02T07:00:00.0,0.0,0.239,0.279,0.268,0.255,0.24
2024-06-02T08:00:00.0,0.0,0.239,0.279,0.268,0.255,0.24
2024-06-02T09:00:00.0,0.0,0.238,0.278,0.268,0.254,0.24
2024-06-02T10:00:00.0,0.0,0.237,0.277,0.267,0.254,0.239
2024-06-02T11:00:00.0,0.0,0.235,0.276,0.265,0.254,0.239
2024-06-02T12:00:00.0,0.0,0.233,0.274,0.263,0.253,0.239
2024-06-02T13:00:00.0,0.0,0.231,0.273,0.262,0.252,0.238
2024-06-02T14:00:00.0,0.0,0.229,0.271,0.26,0.252,0.238
2024-06-02T15:00:00.0,0.0,0.227,0.27,0.259,0.252,0.238
2024-06-02T16:00:00.0,0.0,0.226,0.267,0.257,0.252,0.238
2024-06-02T17:00:00.0,0.0,0.225,0.265,0.257,0.251,0.238
2024-06-02T18:00:00.0,0.0,0.224,0.264,0.257,0.251,0.238
2024-06-02T19:00:00.0,0.0,0.224,0.264,0.257,0.251,0.238
2024-06-02T20:00:00.0,0.0,0.224,0.264,0.257,0.251,0.238
2024-06-02T21:00:00.0,0.0,0.224,0.264,0.257,0.251,0.238
2024-06-02T22:00:00.0,0.0,0.224,0.263,0.256,0.251,0.238
2024-06-02T23:00:00.0,0.0,0.225,0.263,0.256,0.251,0.237
2024-06-03T00:00:00.0,0.0,0.225,0.263,0.256,0.25,0.238
2024-06-03T01:00:00.0,0.0,0.225,0.263,0.256,0.25,0.238
2024-06-03T02:00:00.0,0.0,0.225,0.263,0.256,0.25,0.238
2024-06-03T03:00:00.0,0.0,0.225,0.263,0.256,0.25,0.237
2024-06-03T04:00:00.0,0.0,0.225,0.262,0.255,0.25,0.237
2024-06-03T05:00:00.0,0.0,0.225,0.262,0.255,0.25,0.237
2024-06-03T06:00:00.0,0.0,0.225,0.261,0.255,0.249,0.237
2024-06-03T07:00:00.0,0.0,0.225,0.262,0.255,0.249,0.237
2024-06-03T08:00:00.0,0.0,0.224,0.261,0.255,0.249,0.237
2024-06-03T09:00:00.0,0.0,0.223,0.261,0.254,0.249,0.237
2024-06-03T10:00:00.0,0.0,0.221,0.26,0.253,0.249,0.237
2024-06-03T11:00:00.0,0.0,0.219,0.259,0.252,0.248,0.236
2024-06-03T12:00:00.0,0.0,0.217,0.258,0.25,0.248,0.236
2024-06-03T13:00:00.0,0.0,0.215,0.256,0.249,0.248,0.236
2024-06-03T14:00:00.0,0.0,0.213,0.255,0.247,0.247,0.235
2024-06-03T15:00:00.0,0.0,0.212,0.255,0.246,0.247,0.235
2024-06-03T16:00:00.0,0.0,0.211,0.253,0.246,0.247,0.236
2024-06-03T17:00:00.0,0.0,0.211,0.254,0.246,0.246,0.235
2024-06-03T18:00:00.0,0.5,0.211,0.254,0.246,0.246,0.236
2024-06-03T19:00:00.0,0.5,0.212,0.254,0.246,0.246,0.236
2024-06-03T20:00:00.0,0.0,0.216,0.253,0.246,0.246,0.236
2024-06-03T21:00:00.0,0.0,0.217,0.252,0.246,0.246,0.236
2024-06-03T22:00:00.0,0.0,0.217,0.251,0.246,0.246,0.236
2024-06-03T23:00:00.0,0.0,0.217,0.251,0.246,0.246,0.236
2024-06-04T00:00:00.0,0.0,0.217,0.251,0.246,0.246,0.235
2024-06-04T01:00:00.0,0.0,0.217,0.251,0.246,0.246,0.235
2024-06-04T02:00:00.0,0.0,0.217,0.251,0.246,0.246,0.236
2024-06-04T03:00:00.0,0.0,0.217,0.251,0.246,0.246,0.235
2024-06-04T04:00:00.0,0.0,0.216,0.251,0.246,0.246,0.235
2024-06-04T05:00:00.0,0.0,0.216,0.251,0.246,0.246,0.235
2024-06-04T06:00:00.0,0.0,0.216,0.251,0.246,0.246,0.235
2024-06-04T07:00:00.0,0.0,0.216,0.251,0.246,0.245,0.235
2024-06-04T08:00:00.0,0.0,0.216,0.251,0.246,0.245,0.235
2024-06-04T09:00:00.0,0.0,0.215,0.25,0.246,0.245,0.235
2024-06-04T10:00:00.0,0.0,0.215,0.251,0.245,0.245,0.235
2024-06-04T11:00:00.0,0.0,0.214,0.251,0.245,0.245,0.235
2024-06-04T12:00:00.0,0.0,0.213,0.25,0.245,0.245,0.235
2024-06-04T13:00:00.0,0.0,0.213,0.248,0.244,0.245,0.235
2024-06-04T14:00:00.0,0.0,0.212,0.248,0.244,0.245,0.235
2024-06-04T15:00:00.0,0.0,0.211,0.247,0.243,0.245,0.235
2024-06-04T16:00:00.0,0.0,0.21,0.246,0.242,0.244,0.234
2024-06-04T17:00:00.0,0.0,0.209,0.245,0.241,0.245,0.234
2024-06-04T18:00:00.0,0.0,0.209,0.244,0.241,0.245,0.234
2024-06-04T19:00:00.0,0.0,0.209,0.244,0.241,0.244,0.234
2024-06-04T20:00:00.0,0.0,0.209,0.244,0.241,0.245,0.234
2024-06-04T21:00:00.0,0.0,0.209,0.244,0.241,0.244,0.234
2024-06-04T22:00:00.0,0.0,0.209,0.243,0.241,0.244,0.234
2024-06-04T23:00:00.0,0.0,0.209,0.243,0.241,0.244,0.234
2024-06-05T00:00:00.0,0.0,0.209,0.243,0.241,0.244,0.234
2024-06-05T01:00:00.0,0.0,0.209,0.243,0.241,0.244,0.234
2024-06-05T02:00:00.0,0.0,0.209,0.243,0.241,0.244,0.234
2024-06-05T03:00:00.0,0.0,0.209,0.243,0.24,0.244,0.234
2024-06-05T04:00:00.0,0.0,0.209,0.243,0.24,0.244,0.234
2024-06-05T05:00:00.0,0.0,0.209,0.243,0.24,0.244,0.234
2024-06-05T06:00:00.0,0.0,0.209,0.243,0.241,0.244,0.234
2024-06-05T07:00:00.0,0.0,0.209,0.243,0.24,0.244,0.234
2024-06-05T08:00:00.0,0.0,0.208,0.243,0.24,0.244,0.234
2024-06-05T09:00:00.0,0.0,0.208,0.242,0.24,0.244,0.234
2024-06-05T10:00:00.0,0.0,0.208,0.242,0.24,0.244,0.234
2024-06-05T11:00:00.0,0.0,0.207,0.241,0.239,0.243,0.234
2024-06-05T12:00:00.0,0.0,0.206,0.241,0.238,0.243,0.234
2024-06-05T13:00:00.0,0.0,0.205,0.24,0.237,0.243,0.233
2024-06-05T14:00:00.0,0.0,0.203,0.239,0.236,0.243,0.233
2024-06-05T15:00:00.0,0.0,0.202,0.239,0.235,0.243,0.233
2024-06-05T16:00:00.0,0.0,0.202,0.238,0.234,0.242,0.233
2024-06-05T17:00:00.0,0.0,0.201,0.237,0.234,0.242,0.233
2024-06-05T18:00:00.0,0.0,0.2,0.237,0.234,0.242,0.233
2024-06-05T19:00:00.0,0.0,0.2,0.237,0.233,0.242,0.233
2024-06-05T20:00:00.0,0.0,0.2,0.237,0.233,0.242,0.233
2024-06-05T21:00:00.0,0.0,0.2,0.236,0.233,0.242,0.233
2024-06-05T22:00:00.0,0.0,0.2,0.236,0.234,0.242,0.233
2024-06-05T23:00:00.0,0.0,0.2,0.236,0.233,0.242,0.233
2024-06-06T00:00:00.0,0.0,0.2,0.236,0.233,0.242,0.233
2024-06-06T01:00:00.0,0.0,0.2,0.236,0.233,0.242,0.233
2024-06-06T02:00:00.0,0.0,0.2,0.236,0.234,0.242,0.233
2024-06-06T03:00:00.0,0.0,0.2,0.236,0.234,0.242,0.233
2024-06-06T04:00:00.0,0.0,0.2,0.236,0.233,0.242,0.233
2024-06-06T05:00:00.0,0.0,0.2,0.236,0.233,0.242,0.233
2024-06-06T06:00:00.0,0.0,0.201,0.237,0.234,0.242,0.233
2024-06-06T07:00:00.0,0.0,0.2,0.237,0.233,0.242,0.233
2024-06-06T08:00:00.0,0.0,0.2,0.237,0.233,0.241,0.232
2024-06-06T09:00:00.0,0.0,0.199,0.234,0.233,0.241,0.232
2024-06-06T10:00:00.0,0.0,0.198,0.234,0.231,0.241,0.232
2024-06-06T11:00:00.0,0.0,0.195,0.233,0.229,0.241,0.232
2024-06-06T12:00:00.0,0.0,0.192,0.232,0.227,0.241,0.231
2024-06-06T13:00:00.0,0.0,0.19,0.23,0.226,0.24,0.231
2024-06-06T14:00:00.0,0.0,0.187,0.229,0.223,0.24,0.231
2024-06-06T15:00:00.0,0.0,0.185,0.228,0.223,0.24,0.231
2024-06-06T16:00:00.0,0.0,0.185,0.227,0.222,0.239,0.231
2024-06-06T17:00:00.0,0.0,0.185,0.226,0.222,0.239,0.231
2024-06-06T18:00:00.0,0.0,0.184,0.226,0.222,0.239,0.231
2024-06-06T19:00:00.0,0.0,0.184,0.225,0.222,0.239,0.231
2024-06-06T20:00:00.0,0.0,0.184,0.225,0.222,0.239,0.23
2024-06-06T21:00:00.0,0.0,0.184,0.225,0.222,0.239,0.23
2024-06-06T22:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-06T23:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-07T00:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-07T01:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-07T02:00:00.0,0.0,0.184,0.225,0.222,0.239,0.23
2024-06-07T03:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-07T04:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-07T05:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-07T06:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-07T07:00:00.0,0.0,0.185,0.225,0.222,0.239,0.23
2024-06-07T08:00:00.0,0.0,0.185,0.226,0.222,0.238,0.23
2024-06-07T09:00:00.0,0.0,0.184,0.228,0.221,0.238,0.23
2024-06-07T10:00:00.0,0.0,0.182,0.226,0.22,0.238,0.23
2024-06-07T11:00:00.0,0.0,0.18,0.224,0.218,0.238,0.23
2024-06-07T12:00:00.0,0.0,0.178,0.222,0.216,0.237,0.229
2024-06-07T13:00:00.0,0.0,0.175,0.22,0.214,0.237,0.229
2024-06-07T14:00:00.0,0.0,0.173,0.22,0.212,0.236,0.228
2024-06-07T15:00:00.0,0.0,0.171,0.219,0.21,0.236,0.228
2024-06-07T16:00:00.0,0.0,0.169,0.217,0.209,0.235,0.228
2024-06-07T17:00:00.0,0.0,0.168,0.217,0.209,0.235,0.228
2024-06-07T18:00:00.0,0.0,0.167,0.217,0.208,0.235,0.228
2024-06-07T19:00:00.0,0.0,0.167,0.216,0.209,0.235,0.228
2024-06-07T20:00:00.0,0.0,0.167,0.216,0.208,0.235,0.228
2024-06-07T21:00:00.0,0.0,0.167,0.215,0.209,0.235,0.228
2024-06-07T22:00:00.0,0.0,0.167,0.215,0.209,0.235,0.228
2024-06-07T23:00:00.0,0.0,0.167,0.217,0.209,0.235,0.228
2024-06-08T00:00:00.0,0.0,0.168,0.215,0.209,0.235,0.228
2024-06-08T01:00:00.0,0.0,0.168,0.216,0.209,0.235,0.228
2024-06-08T02:00:00.0,0.0,0.168,0.215,0.209,0.235,0.228
2024-06-08T03:00:00.0,0.0,0.168,0.215,0.209,0.235,0.228
2024-06-08T04:00:00.0,0.0,0.168,0.216,0.209,0.235,0.228
2024-06-08T05:00:00.0,0.0,0.168,0.216,0.209,0.235,0.228
2024-06-08T06:00:00.0,0.0,0.168,0.216,0.209,0.235,0.228
2024-06-08T07:00:00.0,1.0,0.168,0.217,0.209,0.235,0.228
2024-06-08T08:00:00.0,1.0,0.169,0.216,0.209,0.235,0.228
2024-06-08T09:00:00.0,2.2,0.17,0.214,0.209,0.234,0.228
2024-06-08T10:00:00.0,0.7,0.178,0.215,0.209,0.235,0.228
2024-06-08T11:00:00.0,0.0,0.185,0.214,0.209,0.235,0.228
2024-06-08T12:00:00.0,0.0,0.189,0.214,0.208,0.234,0.228
2024-06-08T13:00:00.0,0.0,0.19,0.214,0.208,0.234,0.228
2024-06-08T14:00:00.0,0.0,0.189,0.216,0.207,0.234,0.227
2024-06-08T15:00:00.0,0.0,0.188,0.213,0.206,0.234,0.227
2024-06-08T16:00:00.0,0.0,0.186,0.215,0.205,0.234,0.227
2024-06-08T17:00:00.0,0.0,0.185,0.213,0.206,0.233,0.227
2024-06-08T18:00:00.0,0.0,0.184,0.212,0.206,0.233,0.227
2024-06-08T19:00:00.0,0.0,0.184,0.212,0.206,0.233,0.227
2024-06-08T20:00:00.0,0.0,0.184,0.212,0.206,0.233,0.227
2024-06-08T21:00:00.0,0.0,0.184,0.212,0.207,0.233,0.227
2024-06-08T22:00:00.0,0.0,0.184,0.213,0.207,0.233,0.227
2024-06-08T23:00:00.0,0.0,0.184,0.213,0.207,0.233,0.227
2024-06-09T00:00:00.0,0.0,0.184,0.214,0.207,0.233,0.227
2024-06-09T01:00:00.0,0.0,0.184,0.212,0.208,0.233,0.227
2024-06-09T02:00:00.0,0.0,0.184,0.213,0.208,0.233,0.227
2024-06-09T03:00:00.0,0.0,0.184,0.213,0.208,0.233,0.227
2024-06-09T04:00:00.0,0.0,0.184,0.213,0.209,0.233,0.227
2024-06-09T05:00:00.0,0.0,0.184,0.213,0.208,0.233,0.227
2024-06-09T06:00:00.0,0.0,0.184,0.215,0.209,0.233,0.227
2024-06-09T07:00:00.0,0.0,0.184,0.215,0.208,0.233,0.227
2024-06-09T08:00:00.0,0.0,0.184,0.214,0.209,0.233,0.227
2024-06-09T09:00:00.0,0.0,0.184,0.213,0.209,0.233,0.227
2024-06-09T10:00:00.0,0.0,0.183,0.213,0.208,0.233,0.227
2024-06-09T11:00:00.0,0.0,0.182,0.213,0.208,0.233,0.227
2024-06-09T12:00:00.0,0.0,0.181,0.212,0.206,0.232,0.226
2024-06-09T13:00:00.0,0.0,0.18,0.212,0.206,0.232,0.226
2024-06-09T14:00:00.0,0.0,0.179,0.212,0.206,0.232,0.226
2024-06-09T15:00:00.0,0.0,0.178,0.212,0.206,0.232,0.226
2024-06-09T16:00:00.0,4.0,0.184,0.212,0.206,0.232,0.226
2024-06-09T17:00:00.0,0.0,0.216,0.217,0.206,0.232,0.226
2024-06-09T18:00:00.0,0.0,0.216,0.221,0.206,0.232,0.226
2024-06-09T19:00:00.0,0.0,0.214,0.222,0.207,0.232,0.226
2024-06-09T20:00:00.0,0.0,0.213,0.222,0.207,0.232,0.226
2024-06-09T21:00:00.0,0.0,0.212,0.223,0.207,0.232,0.226
2024-06-09T22:00:00.0,0.0,0.211,0.223,0.207,0.232,0.226
2024-06-09T23:00:00.0,0.0,0.21,0.223,0.207,0.232,0.226
2024-06-10T00:00:00.0,0.0,0.21,0.223,0.208,0.232,0.226
2024-06-10T01:00:00.0,0.0,0.209,0.223,0.208,0.232,0.226
2024-06-10T02:00:00.0,0.0,0.208,0.223,0.208,0.232,0.226
2024-06-10T03:00:00.0,0.0,0.207,0.224,0.208,0.232,0.226
2024-06-10T04:00:00.0,0.0,0.207,0.223,0.208,0.232,0.226
2024-06-10T05:00:00.0,0.0,0.206,0.224,0.209,0.232,0.226
2024-06-10T06:00:00.0,0.0,0.206,0.224,0.209,0.232,0.226
